cluster,size,id,text,from_input,book
68719484819,2,Shamela0023591-ara1.completed.ms6618,اذا دخلوا في الصباح قبل خروج المساكين الي عادتهم مع ابيهم ولا يستثنون اي ولا ينثنون عن ما عزموا عليه من منع المساكين وقال مجاهد معناه لا يقولون ان شاء الله بل عزموا علي ذلك عزم من يملك امره وقال الزمخشري متبعا قول مجاهد ولا يقولون ان شاء الله فان قلت لم سمي استثناء وانما هو شرط قلت لانه يءدي مءدي الاستثناء من حيث ان معني قولك لاخرجن ان شاء الله ولا اخرج الا ان يشاء الله واحد انتهي فطاف عليها طاءف قرا النخعي طيف قال الفراء والطاءف الامر الذي ياتي بالليل ورد عليه بقوله اذا مسهم طاءف من الشيطان ,False,0745AbuHayyanGharnati.TafsirBahrMuhit
68719518948,3,JK006476-ara1.ms1100,الست تزعم انك بعثت رحمة للعالمين قال نعم فقال له قتلت الاباء بالسيف واهلكت الابناء بالجوع فادع لنا يكشف عنا هذا القحط فدعا فكشف عنهم ,False,0489IbnMuhammadSamcani.TafsirQuran
68719518948,3,ShamAY0034059-ara1.ms4062,الست تزعم انك بعثت رحمة للعالمين فقال بلي فقال قتلت الاباء بالسيف والابناء بالجوع فادع ان يكشف عنا هذا القحط فدعا فكشف عنهم ,False,1127IsmacilHaqqiBurusawi.RuhBayan
68719518948,3,ShamAY0034059-ara1.ms4063,الست تزعم انك بعثت رحمة للعالمين فقال بلي فقال قتلت الاباء بالسيف والابناء بالجوع فادع ان يكشف عنا هذا القحط فدعا فكشف عنهم ,False,1127IsmacilHaqqiBurusawi.RuhBayan
68719527433,3,Shamela0007798-ara1.inProgress.ms5248,الناس الجوع حتي اصاب بلاد يعقوب التي هو بها فبعث بنيه الي مصر وامسك اخا يوسف بنيامين فلما دخلوا علي يوسف عرفهم وهم له منكرون فلما نظر اليهم قال اخبروني ما امركم فاني انكر شانكم قالوا نحن قوم من ارض الشام قال فما جاء بكم قالوا جءنا نمتار ,False,0310Tabari.JamicBayan
68719527433,3,Shamela0008658-ara1.ms1814,فاصاب الارض الجوع واصاب بلاد يعقوب التي كان فيها فبعث بنيه الي مصر وامسك بنيامين اخا يوسف فلما دخلوا علي يوسف عرفهم وهم له منكرون فلما نظر اليهم اخذهم فادخلهم الدار وادخل المكوك وقال لهم اخبروني ما امركم فاني انكر شانكم قالوا نحن من اربض الشام قال فما جاء بكم قالوا نمتار ,False,0327IbnAbiHatimRazi.Tafsir
68719527433,3,JK000911-ara1.mARkdown.ms0090,الناس واصابهم الجوع واصاب بلاد يعقوب التي هو بها فبعث بنيه الي مصر وامسك بنيامين اخا يوسف لامه فلما دخلوا علي يوسف عرفهم وهم له منكرون وانما انكروه لبعد عهدهم منه ولتغير لبسه فانه لبس ثياب الملوك فلما نظر اليهم قال اخبروني ما شانكم قالوا نحن من الشام جءنا نمتار ,False,0630IbnAthirCizzDin.Kamil
68719577051,2,Shamela0000922-ara1.ms0877,فما استكانوا لربهم وما يتضرعون اي ما تواضعوا والذي اخذوا به الجوع حتي اذا فتحنا عليهم بابا ذا عذاب شديد اذا هم فيه مبلسون قيل ,False,0311IbnSariZajjaj.MacaniQuran
68719577051,2,JK006476-ara1.ms1100,فما استكانوا لربهم وما يتضرعون اي ما خضعوا وما ذلوا لربهم والاستكانة طلب السكون وقوله وما يتضرعون اي لم يتضرعوا الي ربهم بل مضوا الي عتوهم وتمردهم حتي اذا فتحنا عليهم بابا ذا عذاب شديد اذا هم فيه مبلسون وهو ,False,0489IbnMuhammadSamcani.TafsirQuran
68719606654,2,Shamela0004445-ara1.completed.ms0384,احاط بال فرعون سوء العذاب النار يعرضون عليها غدوا وعشيا غافر اي تعرض ارواحهم في برزخهم صباحا ومساء علي النار ويوم تقوم الساعة ادخلوا ال فرعون اشد العذاب غافر وقد تكلمنا علي دلالة هذه الاية علي عذاب القبر في التفسير ولله الحمد والمقصود ان الله تعالي لم يهلكهم الا بعد اقامة الحجج عليهم وارسال الرسول اليهم وازاحة الشبه عنهم واخذ الحجة عليهم منهم فبالترهيب تارة والترغيب اخري كما قال تعالي ولقد اخذنا ال فرعون بالسنين ونقص ,False,0774IbnKathir.Bidaya
68719606654,2,Shia003721Vols-ara1.ms304,احاط بال فرعون سوء العذاب النار يعرضون عليها غدوا وعشيا اي تعرض ارواحهم في برزخهم صباحا ومساء علي النار ويوم تقوم الساعة ادخلوا ال فرعون اشد العذاب وقد تكلمنا علي دلالة هذه الاية علي عذاب القبر في التفسير ولله الحمد والمقصود ان الله تعالي لم يهلكهم الا بعد اقامة الحجج عليهم وارسال الرسول اليهم وازاحة الشبه عنهم واخذ الحجة عليهم منهم م قصص الانبياء بالترهيب تارة والترغيب اخري كما قال تعالي ولقد اخذنا ال فرعون بالسنين ونقص ,False,0774IbnKathir.QisasAnbiya
