cluster,size,id,text,from_input,book
257698250731,2,JK007095-ara1.ms416,المءمنون وان الذين لا وان الذين لا يءمنون بالاخرة عن الصراط لناكبون اي تاركون له سورة المءمنون من اية اية المءمنون ولو رحمناهم وكشفنا ولو رحمناهم وكشفنا ما بهم من ضر نزلت في اهل مكة وذلك حين اخذوا بالجوع سبع سنين حتي اكلوا الميتة والعظام واجهدوا حتي جعل احدهم يري ما بينه وبين السماء دخانا وهو قوله فارتقب يوم تاتي السماء بدخان مبين نزلت هذه الاية قبل ان يءخذوا بالجوع ثم اخذوا به فقال الله وهم في ذلك الجوع ولو رحمناهم وكشفنا ما بهم من ضر للجوا في طغيانهم يعمهون يترددون المءمنون ولقد اخذناهم بالعذاب ولقد اخذناهم بالعذاب يعني ذلك الجوع في السبع السنين فما استكانوا لربهم وما يتضرعون يقول لم يءمنوا وقد سالوا ان يرفع ذلك عنهم فيءمنوا فقالوا ربنا اكشف عنا العذاب وهو ذلك الجوع انا مءمنون فكشف عنهم فلم يءمنوا المءمنون حتي اذا فتحنا حتي اذا فتحنا عليهم بابا ذا عذاب شديد يعني يوم بدر قتلوا بالسيف اذا هم فيه مبلسون ,False,0399IbnAbiZamanaynIlbiri.Tafsir
257698250736,2,JK007095-ara1.ms416,المءمنون ولقد اخذناهم بالعذاب ولقد اخذناهم بالعذاب يعني ذلك الجوع في السبع السنين فما استكانوا لربهم وما يتضرعون يقول لم يءمنوا وقد سالوا ان يرفع ذلك عنهم فيءمنوا فقالوا ربنا اكشف عنا العذاب وهو ذلك الجوع انا مءمنون فكشف عنهم فلم يءمنوا المءمنون حتي اذا فتحنا حتي اذا فتحنا عليهم بابا ذا عذاب شديد ,False,0399IbnAbiZamanaynIlbiri.Tafsir
257698250736,2,JK000458-ara1.ms2365,المءمنون ولقد اخذناهم بالعذاب ولقد اخذناهم بالعذاب استءناف مسوق للاستشهاد علي مضمون الشرطية والمراد بالعذاب ما نالهم يوم بدر من القتل والاسر وما اصابهم من فنون العذاب التي من جملتها القحط المذكور واللام جواب قسم محذوف اي وبالله لقد اخذناهم بالعذاب فما استكانوا لربهم بذلك اي لم يخضعوا ولم يتذللوا علي انه اما استفعال من الكون لان الخاضع ينتقل من كون الي كون او افتعال من السكون قد اشبعت فتحته كمنتزاح في منتزح بل اقاموا علي ما كانوا عليه من العتو والاستكبار وقوله تعالي وما يتضرعون اعتراض مقرر لمضمون ما قبله اي وليس من عادتهم التضرع اليه تعالي المءمنون حتي اذا فتحنا حتي اذا فتحنا عليهم بابا ذا عذاب شديد ,False,0982IbnMuhammadAbuSucud.IrshadCaqlSalim
257698250738,2,JK007095-ara1.ms416,المءمنون ولو اتبع الحق ولو اتبع الحق اهواءهم يعني اهواء المشركين لفسدت السماوات والارض تفسير الحسن يقول لو كان الحق في اهواءهم لوقعت اهواءهم علي اهلاك السموات والارض بل اتيناهم بذكرهم اي بشرفهم هو شرف لمن امن به فهم عن ذكرهم عن شرفهم معرضون المءمنون ام تسالهم خرجا ام تسالهم خرجا اي اجرا علي ما جءتهم به لانك لا تسالهم اجرا فخراج ربك ل يعني ثوابهم في الاخرة خير من اجرهم او اعطوك في الدنيا اجرا وهو خير الرازقين وقد يجعل الله رزق العباد بعضهم من بعض يرزق هذا علي يدي هذا يرزق الله اياهم وهو خير الرازقين يعني افضلهم المءمنون وان الذين لا وان الذين لا يءمنون بالاخرة عن الصراط لناكبون اي تاركون له سورة المءمنون من اية اية المءمنون ولو رحمناهم وكشفنا ولو رحمناهم وكشفنا ما بهم من ضر نزلت في اهل مكة وذلك حين اخذوا بالجوع سبع سنين حتي اكلوا الميتة والعظام واجهدوا حتي جعل احدهم يري ما بينه وبين السماء دخانا وهو قوله فارتقب يوم تاتي السماء بدخان مبين نزلت هذه الاية قبل ان يءخذوا بالجوع ثم اخذوا به فقال الله وهم في ذلك الجوع ولو رحمناهم وكشفنا ما بهم من ضر للجوا في طغيانهم يعمهون يترددون المءمنون ولقد اخذناهم بالعذاب ولقد اخذناهم بالعذاب يعني ذلك الجوع في السبع السنين فما استكانوا لربهم وما يتضرعون يقول لم يءمنوا وقد سالوا ان يرفع ذلك عنهم فيءمنوا فقالوا ربنا اكشف عنا العذاب وهو ذلك الجوع انا مءمنون فكشف عنهم فلم يءمنوا المءمنون حتي اذا فتحنا حتي اذا فتحنا عليهم بابا ذا عذاب شديد يعني يوم بدر قتلوا بالسيف اذا هم فيه مبلسون يءسوا من كل خير سورة المءمنون من اية اية المءمنون وهو الذي انشا وهو ,False,0399IbnAbiZamanaynIlbiri.Tafsir
257698250738,2,JK000462-ara1.ms398,المءمنون ولو اتبع الحق ولو اتبع الحق القران الذي يدعو الي المحاسن اهواءهم التي تدعو الي المقابح اي لو كان التنزيل بما يحبون لفسدت السماوات والارض وذلك انها خلقت دلالة علي توحيد الله فلو كان القران علي مرادهم لكان يدعو الي الشرك وذلك يءدي الي افساد ادلة التوحيد وقوله ومن فيهن لانهم حينءذ يشركون بالله تعالي بل اتيناهم بذكرهم بشرفهم في الدنيا والاخرة المءمنون ام تسالهم خرجا ام تسالهم انت يا محمد علي ما جءت به خرجا جعلا واجرا فخراج ربك فعطاء ربك وثوابه خير وقوله المءمنون وان الذين لا لناكبون اي عادلون ماءلون المءمنون ولو رحمناهم وكشفنا ولو رحمناهم وكشفنا ما بهم من ضر جدب وقحط للجوا لتمادوا في طغيانهم يعمهون نزلت هذه الاية حين شكوا الي النبي صلي الله عليه وسلم وقالوا قتلت الاباء بالسيف والابناء بالجوع المءمنون ولقد اخذناهم بالعذاب ولقد اخذناهم بالعذاب بالجوع فما استكانوا لربهم ما تواضعوا المءمنون حتي اذا فتحنا حتي اذا فتحنا عليهم بابا ذا عذاب شديد يوم بدر وقيل عذاب الاخرة اذا هم فيه مبلسون ايسون من كل خير وقوله المءمنون وهو الذي يحيي وله ,False,0468IbnAhmadWahidiNaysaburi.WajizFiTafsir
266287985568,2,Sham19Y0020638-ara1.ms1628,يعني بذلك قوله تعالي ثم ياتي من بعد ذلك سبع شداد ياكلن ما قدمتم لهن الا قليلا مما تحصنون يوسف اي اجعلها كسني يوسف في القحط والغلاء والشدة لحيان ورعلا وذكوان وعصية قباءل من العرب قتلوا اصحاب بءر معونة وهم السبعون القراء من اصحاب النبي صلي الله عليه وسلم سورة ال عمران اية مسلم رقم البخاري رقم وانظر ارقام قد قدموا اي اتوا الي رسول الله صلي الله عليه وسلم وقد علق عليه محمد فءاد عبد الباقي رحمه الله بقوله قدموا معناه ماتوا اه وليس كذلك فان الوليد بن الوليد توفي بين يدي النبي صلي الله عليه وسلم ,False,0581IbnKharratIshbili.JamcBaynSahihayn
266287985568,2,Sham19Y0132524-ara1.ms0604,يعني به قوله تعالي ثم ياتي من بعد ذلك سبع شداد ياكلن ما قدمتم لهن الا قليلا مما تحصنون فاستجيب له صلي الله عليه وسلم فاجدبوا سبعا اكلوا فيها كل شء حتي اكلوا الميتة والعظام وكان الواحد منهم يري بينه وبين السماء دخانا من شدة الجوع والضعف حتي جاء ابو سفيان فكلم النبي صلي الله عليه وسلم فدعا لهم فسقوا علي ما ذكرناه عن ابن مسعود في كتاب التفسير ولحيان ورعل وذكوان وعصية قباءل من العرب قتلوا اصحاب بءر معونة وهم السبعون القراء وكان من حديثهم ان ابا براء الكلابي ويعرف بملاعب الاسنة سال عن النبي صلي الله عليه وسلم ان يوجه معه رجالا من اصحابه الي قومه بنجد يدعونهم الي الله ويعرضون عليهم الاسلام فقال له رسول الله صلي الله عليه وسلم اني وفي رواية قال ابو هريرة ثم رايت رسول الله صلي الله عليه وسلم ترك الدعاء بعد فقلت اري رسول الله صلي الله عليه وسلم ,False,0656AbuCabbasAnsariQurtubi.Mufhim
266287985569,2,Sham19Y0132524-ara1.ms0604,الي اخره وقد اختار بعض شيوخنا البغداديين الجمع بينهما وهو قول اسحاق والحسن بن ولك الحمد ثم يقول وهو قاءم اللهم انج الوليد بن الوليد وسلمة بن هشام وعياش بن ابي ربيعة والمستضعفين من المءمنين اللهم اشدد وطاتك علي مضر واجعلها عليهم كسني يوسف اللهم العن لحيان ورعلا وذكوان وعصية عصت الله ورسوله ثم بلغنا انه ترك ذلك لما انزلت ليس لك من الامر شء او يتوب عليهم او يعذبهم فانهم ظالمون حي وسبب الخلاف فيما ذكر اختلاف الاحاديث وهل كان ذلك مخصوصا بالنبي صلي الله عليه وسلم ام لا ,False,0656AbuCabbasAnsariQurtubi.Mufhim
266287985569,2,Shamela0011036-ara1.ms0495,الي اخره قال وقد اختار بعض شيوخنا البغداديين الجمع بينهما وهو قول اسحاق والحسن بن حي وسبب الخلاف فيما ذكر اختلاف الاحاديث وهل كان ذلك مخصوصا بالنبي صلي الله عليه وسلم ام لا ,False,0806IbnHusaynZaynDinCiraqi.TarhTarthib
266287989768,3,JK011115-ara1.ms23,ووجه احتجاجهم بها ان القدرية يقلون ان الحسنة ها هنا هي الطاعة والسيءة هي المعصية قالوا وقد نسب المعصية في قوله وما اصابك من سيءة فمن نفسك الي الانسان دون الله تعالي فهذا ,False,0281IbnAbiDunya.IkhlasWaNiyya
