cluster,size,id,text,from_input,book
94489449711,5,JK010001-ara1.ms2422,الاعشي يراوح من صلوات المليك فطورا سجودا وطورا جءارا والجءار المذكور هو النداء في قوله كم اهلكنا من قبلهم من قرن فنادوا ولات حين مناص ص لان نداءهم نداء استغاثة واستصراخ وكقوله تعالي ونادوا يامالك ليقض علينا ربك الزخرف الاية لان القضاء عليهم من اعظم الامور التي يطلبونها فيستغيثون بالموت من دوام ذلك العذاب الشديد اجارنا الله واخواننا المسلمين منه وكقوله تعالي واذا القوا منها مكانا ضيقا مقرنين دعوا هنالك ثبورا لا تدعوا اليوم ثبورا واحدا وادعوا ثبورا كثيرا الفرقان وذلك الدعاء بالثبور الذي هو اعظم الهلاك والويل من انواع جءارهم والعياذ بالله وقوله تعالي في هذه الاية لا تجاروا اليوم انكم منا لا تنصرون المءمنون ,False,1225IbnNasirNajdi.FawakihCidhab
94489449711,5,JK010001-ara1.ms0899,الاعشي او النابغة يصف بقرة فطافت ثلاثا بين يوم وليلة وكان النكير ان تضيف وتجارا وقوله الاعشي يرواح من صلوات المليك طورا سجودا وطورا جءارا ومنه قوله تعالي حتي اذا اخذنا مترفيهم بالعذاب اذا هم يجارون لا تجاروا اليوم انكم منا لا تنصرون المءمنون ,False,1225IbnNasirNajdi.FawakihCidhab
94489449711,5,Tafsir07055-ara1.ms0962,الاعشي او النابغة يصف بقرة فطافت ثلاثا بين يوم وليلة وكان النكير ان تضيف وتجارا وقول الاعشي يراوح من صلوات المليك طورا سجودا وطورا جءارا ومنه قوله تعالي حتي اذا اخذنا مترفيهم بالعذاب اذا هم يجارون لا تجاروا اليوم انكم منا لا تنصرون المءمنون ,False,1393MuhammadAminShanqiti.AdwaBayan
94489474337,2,Shamela0023578-ara1.completed.ms2114,ام تسالهم علي ما جءتهم به خرجا اجرا وجعلا واصل الخرج والخراج الغلة والضريبة والاتاوة كخراج العبد والارض وقال النضر بن شميل سالت ابا عمرو بن العلاء عن الفرق بين الخرج والخراج فقال الخراج ما لزمك ووجب عليك اداءه والخرج ما تبرعت به من غير وجوب ,False,0427AbuIshaqThaclabi.KashfWaBayan
94489474337,2,ShamAY0034073-ara1.ms3268,ام تسالهم اي علي ما جءتهم به خرجا قال البغوي اجرا وجعلا وقال ابن مكتوم في الجمع بين العباب والمحكم والخرج والخراج شء يخرجه القوم في السنة من مالهم بقدر معلوم صفحة رقم والخراج غلبة العبد والامة وقال الزجاج الخراج الفء والخرج الضريبة والجزية وقال الاصبهاني شءل ابو عمرو بن العلاء فقال الخراج ما لزمك ووجب عليك اداءه والخرج ما تبرعت به من غير وجوب ,False,0885BurhanDinBiqaci.NazmDurar
94489500268,3,JK000462-ara1.ms324,وتوفي كل نفس ما عملت اي جزاء ما عملت وهم لا يظلمون لا ينقصون ثم انزل الله تعالي في اهل مكة وما امتحنوا به من القحط والجوع قوله تعالي النحل وضرب الله مثلا وضرب الله مثلا قرية كانت امنة ذات امن لا يغار علي اهلها مطمءنة قارة باهلها لا يحتاجون الي الانتقال عنها لخوف اوضيق ياتيها رزقها رغدا من كل مكان يجلب اليها من كل بلد كما قال يجبي اليه ثمرات كل شء فكفرت بانعم الله حين كذبوا رسوله فاذاقها الله لباس ,False,0468IbnAhmadWahidiNaysaburi.WajizFiTafsir
94489500268,3,Shamela0021821-ara1.ms1002,وتوفي كل نفس ما عملت النحل اي جزاء ما عملت وهم لا يظلمون النحل لا ينقصون من اجورهم شيءا قوله وضرب الله مثلا قرية كانت امنة مطمءنة ياتيها رزقها رغدا من كل مكان فكفرت بانعم الله فاذاقها الله لباس الجوع والخوف بما كانوا يصنعون ولقد جاءهم رسول منهم فكذبوه فاخذهم العذاب وهم ظالمون النحل وضرب الله مثلا قرية النحل الاية نزلت في اهل مكة وما امتحنوا به من الخوف والجوع بعد الامن والنعمة بتكذيبهم النبي صلي الله عليه وسلم وهو قوله قرية يعني مكة كانت امنة النحل ذات امن يامن فيها اهلها لا يغار عليهم مطمءنة قارة ساكنة باهلها لا يحتاجون الي الانتقال عنها لخوف او ضيق وهو قوله ياتيها رزقها رغدا من كل مكان النحل ياتيهم رزقهم في بلدهم يجلب اليها من كل بلد كما قال الله تعالي يجبي اليه ثمرات كل شء القصص فكفرت بانعم الله النحل حيث كذبوا النبي صلي الله عليه وسلم وخالفوا امره فاذاقها الله لباس ,False,0468IbnAhmadWahidiNaysaburi.WasitFiTafsir
94489500268,3,Shamela0021766-ara1.ms2457,وتوفي كل نفس اي كل احد جزاء ما عملت وهم لا يظلمون اي لا ينقصون اجورهم وضرب الله مثلا قرية اي جعل الله قرية كما وصف مثلا لكل قوم انعم الله عليهم فابطرتهم النعمة فكفروا فانزل به نقمته فيجوز انه تعالي اراد بها قرية مقدرة علي هذه الصفة او قرية من قري الاولين قد كان بهذه الصفة فضربها مثلا لمكة انذارا من مثل عاقبتها وقال البغوي اراد بالقرية مكة فعلي هذا معني الاية جعل الله تعالي مكة بحال يضرب بها مثلا لغيرها فانها كانت امنة لا يهاج اهلها ولا يغار عليها مطمءنة قارة باهلها لا يحتاجون الي الانتقال لضيق او خوف كما يحتاج اليه ساءر العرب ياتيها رزقها اقواتها رغدا واسعا من كل مكان من نواحيها من البحر والبر فكفرت اهلها بانعم الله ,False,1225ThanaAllahPanipati.TafsirMazhari
103079225917,3,JK009324-ara1.ms0705,عبد الرحمن ابنهما يوم بدر بالهلاك اذ حمل علي المسلمين واذا ادبر يدعوان له بالتوبة وفي قوله غفار غفر الله لها واسلم سالمها الله الدعاء للمءمنين بالمغفرة تفاءل لهما صلي الله عليه وسلم من اسماءهما فالا حسنا وكان يعجبه الفال الحسن وقال الخطابي وقوله غفار غفر الله لها فنري والله اعلم انما خصهم بالدعاء والمغفرة لمبادرتهم الي الاسلام وبحسن بلاءهم فيه ودعا لاسلم لان اسلامهم كان سلما من غير حرب ويقال كان مع رسول الله صلي الله عليه وسلم يوم حنين من ,False,0449IbnBattalQurtubi.SharhSahihBukhari
103079225917,3,Sham19Y0013605-ara1.ms1378,عبد الرحمن ابنهما يوم بدر بالهلاك اذا حمل علي المسلمين واذا ادبر يدعون له بالتوبة وتفاءل رسول الله صلي الله عليه واسلم لغفار واسلم من اسمها فالا حسنا وكان يعجبه الفال الحسن الخطابي انما خص غفار بدعاء المغفرة لمبادرتهم الي الاسلام ولحسن بلاءهم فيه واسلم بالمسالمة لان اسلامهم كان سلما من غير ,False,0786ShamsDinKirmani.Kawakib
