cluster,size,id,text,from_input,book
197568664394,3,JK000865-ara1.ms440,يا اهل مكة المءمنون وهو الذي ذراكم وهو الذي ذراكم خلقكم في الارض واليه تحشرون بعد الموت فيجزيكم باعمالكم المءمنون وهو الذي يحيي وهو الذي يحيي للبعث ويميت في الدنيا وله اختلاف الليل والنهار تقليب الليل والنهار وذهابهما ومجيءهما وزيادتهما ونقصانهما وظلمة الليل وضوء النهار كل هذا اية لكم بان الله يحيي الموتي افلا تعقلون افلا تصدقون بالبعث بعد الموت المءمنون بل قالوا مثل بل قالوا كذبوا بالبعث بعد الموت يعني كفار مكة مثل ما قال الاولون مثل ما كذب الاولون بالبعث بعد الموت المءمنون قالوا اءذا متنا قالوا اءذا متنا وكنا ترابا صرنا ترابا رميما وعظاما بالية اءنا لمبعوثون لمحيون بعد الموت المءمنون لقد وعدنا نحن لقد وعدنا نحن واباءنا هذا الذي تعدنا يا محمد من قبل من قبل ما وعدتنا ان هذا ما هذا الذي تقول يا محمد الا اساطير الاولين احاديث الاولين في دهرهم وكذبهم المءمنون قل لمن الارض قل لكفار مكة يا محمد لمن الارض ومن فيها من الخلق اجيبوا ان كنتم تعلمون المءمنون سيقولون لله قل سيقولون لله ,False,0817MajdDinFiruzabadi.TanwirMiqbas
197568664395,2,JK007095-ara1.ms417,الموتي المءمنون بل قالوا مثل بل قالوا مثل ما قال الاولون ثم اخبر بذلك القول فقال قالوا اءذا متنا وكنا ترابا الي قوله اساطير الاولين اي كذب الاولين وباطلهم المءمنون قل لمن الارض فامر الله نبيه ان يقول لهم قل لمن الارض ومن فيها ان كنتم تعلمون المءمنون سيقولون لله قل وقال سيقولون لله اي فاذا قالوا ذلك قل افلا تذكرون فتءمنوا وانتم تقرون ان الارض ومن فيها لله المءمنون قل من رب ,False,0399IbnAbiZamanaynIlbiri.Tafsir
197568664395,2,JK000865-ara1.ms440,الموت المءمنون بل قالوا مثل بل قالوا كذبوا بالبعث بعد الموت يعني كفار مكة مثل ما قال الاولون مثل ما كذب الاولون بالبعث بعد الموت المءمنون قالوا اءذا متنا قالوا اءذا متنا وكنا ترابا صرنا ترابا رميما وعظاما بالية اءنا لمبعوثون لمحيون بعد الموت المءمنون لقد وعدنا نحن لقد وعدنا نحن واباءنا هذا الذي تعدنا يا محمد من قبل من قبل ما وعدتنا ان هذا ما هذا الذي تقول يا محمد الا اساطير الاولين احاديث الاولين في دهرهم وكذبهم المءمنون قل لمن الارض قل لكفار مكة يا محمد لمن الارض ومن فيها من الخلق اجيبوا ان كنتم تعلمون المءمنون سيقولون لله قل سيقولون لله قل يا محمد افلا تذكرون افلا تتعظون فتطيعون الله المءمنون قل من رب ,False,0817MajdDinFiruzabadi.TanwirMiqbas
206158446365,5,Shamela0023588-ara1.ms1189,وهو الذي ذراكم في الارض خلقكم وبثكم فيها بالتناسل واليه تحشرون تجمعون يوم القيامة بعد تفرقكم وهو الذي يحيي ويميت وله اختلاف الليل والنهار ويختص به تعاقبهما لا يقدر عليه غيره فيكون ردا لنسبته الي الشمس حقيقة او لامره وقضاءه تعاقبهما او انتقاص احدهما وازدياد الاخر افلا تعقلون بالنظر والتامل ان الكل منا وان قدرتنا تعم الممكنات كلها وان البعث من جملتها وقرء بالياء علي ان الخطاب السابق لتغليب المءمنين سورة المءمنون الايات الي بل قالوا مثل ما قال ,False,0685NasirDinBaydawi.AnwarTanzil
206158446365,5,ShamAY0034059-ara1.ms4066,وهو الذي ذراكم في الارض خلقكم وبثكم فيها بالتناسل يقال ذرا الله الخلق اي اوجد اشخاصهم واليه تعالي لا الي غيره تحشرون تجمعون يوم القيامة بعد تفرقكم فما لكم لا تءمنون ولا تشكرون وهو الذي يحي ويميت من غير ان يشاركه في ذلك شء من الاشياء اي يعطي الحياة النطف والتراب والبيض والموتي يوم القيامة وياخذ الحياة من الاحياء ولم يقل احيا وامات كما قال انشاكم وذراكم ولكن جاء علي لفظ المضارع ليدل علي ان الاحياء والامانة عادته وله خاصة وهو الذي يحي اي هو المءثر في تعاقبهما لا الشمس او في اختلافهما ازديادا وانتقاصا افلا تعقلون اي اتفعلون عن تلك الايات فلا تعقلون بالنظر والتامل ان الكل منا وان قدرتنا تعم الممكنات وان البعث من جملتها بل قالوا عطف علي مضمر يقتضيه المقام اي لم يعقلوا بل قالوا اي كفار مكة مثل ما قال ,False,1127IsmacilHaqqiBurusawi.RuhBayan
206158446365,5,Shamela0023623-ara1.ms2778,وهو الذي ذراكم في الارض اي بثكم فيها كما تبث الحبوب لتنبت وقد تقدم تحقيقه واليه تحشرون اي تجمعون يوم القيامة بعد تفرقكم وهو الذي يحيي ويميت علي جهة الانفراد والاستقلال وفي هذا تذكير بنعمة الحياة وبيان الانتقال منها الي الدار الاخرة وله اختلاف الليل والنهار قال الفراء هو الذي جعلهما مختلفين يتعاقبان ويختلفان في السواد والبياض وقيل اختلافهما نقصان احدهما وزيادة الاخر وقيل تكررهما يوما بعد يوم وليلة بعد ليلة افلا تعقلون كنه قدرته وتتفكرون في ذلك ثم بين سبحانه انه لا شبهة لهم في انكار البعث الا التشبث بحبل التقليد المبني علي مجرد الاستبعاد فقال بل قالوا مثل ما قال ,False,1250Shawkani.FathQadir
206158446365,5,Shamela0037458-ara1.ms2813,وهو الذي ذراكم في الارض اي بثكم فيها بالنسل كما تبث الحبوب وقد تقدم تحقيقه واليه تحشرون اي تجمعون يوم القيامة بعد تفرقكم وهو الذي يحيي النسم بالانشاء ونفخ الروح في المضغة ويميت النسم بالافناء علي جهة الانفراد والاستقلال وفي هذا تذكير بنعمة الحياة وبيان الانتقال منها الي الدار الاخرة وله اختلاف الليل والنهار خلقا وايجادا قال الفراء هو الذي جعلهما مختلفين يتعاقبان ويختلفان في السواد والبياض وقيل اختلافهما نقصان احدهما وزيادة الاخر وقيل تكرارهما يوما بعد يوم وليلة بعد ليلة افلا تعقلون كنه قدرته وتتفكرون في ذلك ثم بين سبحانه انه لا شبهة لهم في انكار البعث الا التشبث بحبل التقليد المبني علي مجرد الاستبعاد فقال بل قالوا مثل ما قال الاولون اي ,False,1307Qannawji.FathBayan
206158446365,5,Shamela0023631-ara1.ms3418,وهو الذي ذراكم في الارض اي خلقكم وبثكم بالتناسل فيها واليه تحشرون اي تجمعون يوم القيامة بعد تفرقكم الي موقف الحساب وهو الذي يحيي اي خلقه اي يجعلهم احياء بعد ان كانوا نطفا امواتا ينفخ الروح فيها بعد الاطوار التي تاتي عليها ويميت وله اختلاف الليل والنهار اي بالطول والقصر فهو متوليه ولا يقدر علي تصريفهما غيره افلا تعقلون اي ان من انشا ذلك ابتداء من غير اصل لا يمتنع عليه احياء الاموات بعد فناءهم ثم بين تعالي انهم لم يعتبروا باياته ولا تدبروا ما احتج عليهم من الحجج الدالة علي قدرته علي فعل كل ما يشاء بقوله بل قالوا مثل ما قال الاولون اي ,False,1332IbnMuhammadJamalDinQasimi.MahasinTawil
206158538167,4,Shamela0023700-ara1.completed.ms2013,عمر كعب بن مرة اصح وقال ابن ابي خيثمة هما اثنان سكن الاردن من الشام روي عنه شرحبيل بن السمط وابو الاشعث الصنعاني وابو صالح الخولاني وسالم بن ابي الجعد روي عمرو بن مرة عن سالم بن ابي الجعد ان شرحبيل بن السمط قال يا كعب بن مرة حدثنا حديثا سمعته من رسول الله صلي الله عليه ,False,0630IbnAthirCizzDin.UsdGhaba
206158538167,4,Sham19Y0016684-ara1.ms1684,كعب بن مرة وقيل مرة بن كعب البهزي السلمي والاول اكثر قال ابو عمر كعب بن مرة اصح وقال ابن ابي خيثمة هما اثنان ذكر ذلك ابن الاثير قال وروي عمرو بن مرة عن سالم بن ابي الجعد ان شرحبيل بن ابي السمط قال يا كعب بن مرة حدثنا حديثا سمعته من رسول الله صلي الله عليه ,False,0827BadrDinDamaminiMakhzumi.MasabihJamic
206158538167,4,JK000134-ara1.mARkdown.ms2800,كعب بن مرة وقيل مرة بن كعب البهزي السلمي سكن البصرة ثم الاردن روي عن النبي صلي الله عليه وسلم وعنه شرحبيل بن السمط وابو الاشعث الصنعاني وجبير بن نفير واسامة بن خريم وسالم بن ابي الجعد وقيل ,False,0852IbnHajarCasqalani.TahdhibTahdhib
206158538167,4,Sham19Y0127677-ara1.ms13373,كعب بن مرة وقيل مرة بن كعب السلمي البهزي والاول اكثر وقال ابو عمر كعب بن مرة اصح وقال ابن ابي خيثمة هما اثنان ساكن الاردن من الشام روي عنه شرحبيل بن السمط وابو الاشعث الصنعاني وابو صالح الخولاني وسالم بن ابي الجعد وقيل ان كعب بن مرة ,False,0911Suyuti.JamicKabir
206158560220,30,Tanzil001-ara1.completed.ms105,يا بني لا تدخلوا من باب واحد وادخلوا من ابواب متفرقة وما اغني عنكم من الله من شء ان الحكم الا لله عليه توكلت وعليه فليتوكل المتوكلون ولما دخلوا من حيث امرهم ابوهم ما كان يغني عنهم من الله من شء الا حاجة في نفس يعقوب قضاها وانه لذو علم لما علمناه ,False,0001Quran.Mushaf
206158560220,30,Shamela0023614-ara2.ms0534,يا بني لا تدخلوا من باب واحد وادخلوا من ابواب متفرقة وما اغني عنكم من الله من شء ان الحكم الا لله عليه توكلت وعليه فليتوكل المتوكلون ولما دخلوا من حيث امرهم ابوهم ما كان يغني عنهم من الله من شء الا حاجة في نفس يعقوب قضاها وانه لذو علم لما علمناه ,False,0150MuqatilIbnSulayman.TafsirMuqatil
206158560220,30,Shamela0095590-ara1.ms2279,يا بني لا تدخلوا من باب واحد وادخلوا من ابواب متفرقة وما اغني عنكم من الله من شء ان الحكم الا لله عليه توكلت وعليه فليتوكل المتوكلون ولما دخلوا من حيث امرهم ابوهم ما كان يغني عنهم من الله من شء الا حاجة في نفس يعقوب قضاها وانه لذو علم لما علمناه ,False,0333AbuMansurMaturidi.Tafsir
