cluster,size,id,text,from_input,book
8589945034,36,Sham19Y0014443-ara1.ms304,شتان ما يومي علي كورها ويوم حيان اخي جابر وكذلك قولك شتان ما هما والعامة تقول شتان ما بينهما وقد اجازه ثعلب حمه الله وكثير من النحويين يخطءون ربيعة الرقي في قوله لشتان ما بين اليزيدين في الندي يزيد سليم والاغر بن حاتم وانما اضطره الشعر ,False,0347IbnDurustawayh.TashihFasih
8589945034,36,Kraken2106220218081-ara1.ms0112,شتان ما بينهما فقال هوا لحن وانما هو شتان ما هما واحتج بقول الاعشي السريع شتان ما يومي علي كورها ويوم حيان اخي جابر فقيل له فقول القاءل الطويل ل شتان ما بين اليزيدين في الندي يزيد بن عمرو والاغر ابن حاتم فقال هو مولد لا يحتج به الشعر ,False,0322AbuHatimRazi.Zina
8589945034,36,JK001224-ara1.ms054,المعني في شتان تباين الشيءين في بعض المعاني والاحوال والذي عليه الفصحاء شتان زيد وعمرو وشتان ما زيد وعمرو وقال شتان ما يومي علي كورها ويوم حسان اخي جابر وقال شتان هذا والعناق والنوم والمشرب البارد في ظل الدوم واما نحو قوله لشتان ما بين اليزيدين في الندي يزيد سليم والاغر ابن حاتم فقد اباه الاصمعي ولم يستبعده بعض العلماء عن القياس ,False,0538JarAllahZamakhshari.MufassalFiSuncatIcrab
8589945034,36,Shamela0007508-ara1.completed.ms167,ولم تنجح لديهم رساءلي ويقال شتان ما هما وشتان ما عمرو واخوه قال الاصمعي ولا يقال شتان ما بينهما قال وقول الشاعر لشتان ما بين اليزيدين في الندي يزيد سليم والاغر بن حاتم ليس بحجة انما هو مولد والحجة قول الاعشي شتان ما يومي علي كورها ويوم حيان اخي جابر معناه تباعد الذي بينهما وشتان مصروفة عن شتت والفتحة التي في النون هي الفتحة التي كانت في التاء والفتحة تدل علي انه مصروف عن الفعل الماضي وكذلك وشكان وسرعان ذا خروجا اصله وشك ذا خروجا وسرع وتقول هو الثجير ,False,0244IbnSikkit.IslahMantiq
8589945034,36,JK001460-ara1.ms174,شتان ما هما وشتان ما عمرو واخوه ولا تقل شتان ما بينهما قال وقول الشاعر من الطويل لشتان ما بين اليزيدين في الندي يزيد سليم والاغر بن حاتم ليس بحجة انما هو مولد والحجة قول الاعشي من السريع شتان ما نومي علي كورها ونوم حيان اخي جابر ,False,0911Suyuti.MuzhirFiCulumLugha
8589945034,36,JK001231-ara1.ms122,شتان هذا والغناق والنوم والمشرب البارد في ظل الدوم ولك زيادة ما قبل فاعل شتان كقوله شتان ما يومي علي كورها ويوم حيان اخي جابر ولا يجوز عند الاصمعي شتان ما بين زيد وعمرو وجوزه غيره محتجا بقوله لشتان ما بين اليزيدين في الندي ,False,0761JamalDinIbnHisham.SharhShudhurDhahab
8589945034,36,Sham19Y0013237-ara1.ms057,ويقال شتان زيد وعمرو وشتان بينهما وشتان ما زيد وعمرو ولا يقال شتان ما بينهما فاما قول الشاعر لشتان ما بين الزيدين في الندي يزيد اسيد والاغر ابن حاتم فهم الفتي القيسي كاس ولعبة وهم الفتي الازدي ضرب الجماجم فان الاصمعي كان لا يحتج بهذا قال والجيد قول الاخر شتان ما يومي علي كورها ويوم حيان اخي جابر قال يعقوب بن السكيت الاصل فيه شتت ففتحه النون هي فتحي ,False,0370IbnAhmadIbnKhalawayh.IcrabThalathinSura
8589945034,36,Shamela0009757-ara1.ms2317,اليزيدين في الندي يزيد اسيد والاغر ابن حاتم فقال ليس بفصيح يلتفت اليه وانما الجيد قول الاعشي شتان ما يومي علي كورها ويوم حيان اخي جابر قال ,False,0458IbnSidaMursi.MuhkamWaMuhit
8589945034,36,Sham19Y0017726-ara1.ms0096,يقال شتان زيد وعمرو و شتان ما زيد وعمرو فمعناه تباعد وتفرق امرهما قال الشاعر شتان هذا والعناق والنوم والمشرب البارد في الظل الدوم ويروي في ظل الدوم وقال الاعشي شتان ما يومي علي كورها ويوم حيان اخي جابر وكان الاصمعي يابي شتان ما بين زيد وعمرو وينشد بيت الاعشي الذي ذكرناه ويرد قول ربيعة الرقي ويقول ليس بحجة وهو قوله لشتان ما بين اليزيدين في الندي يزيد سليم والاغر بن حاتم قال ابو سعيد والقياس لا ياباه من قبل ان شتان اذا كان معناه شت وهو بعد فغير ممتنع ان تقول بعد ما بين زيد وعمرو ,False,0368Sirafi.SharhKitabSibawayh
8589945034,36,Shia003900-ara1.ms171,ويقال جاءوا اشتاتا اي متفرقين واحدهم شت وحكي لنا ابو عمرو عن بعض الاعراب الحمد لله الذي جمعنا من شت شتان ويقال شتان ما هما وشتان ما عمرو واخوه قال الاصمعي ولا يقال شتان ما بينهما قال وقول الشاعر لشتان ما بين اليزيدين في الندي يزيد سليم والاغر بن حاتم ليس بحجة انما هو مولد والحجة قول الاعشي شتان ما يومي علي كورها ويوم حيان اخي جابر معناه تباعد الذي بينهما وشتان مصروفة عن شتت والفتحة التي في النون هي الفتحة التي كانت في التاء والفتحة تدل علي انه مصروف عن الفعل الماضي وكذلك وشكان وسرعان ذا خروجا اصله وشك ذا خروجا وسرع ,False,1450MuhammadHasanBakkai.TartibIslahMantiq
