cluster,size,id,text,from_input,book
77309550067,3,Shamela0025841-ara1.mARkdown.ms584,في ذي الحجة وابو سعيد الراراني خليل بن ابي الرجاء بدر بن ثابت الاصبهاني الصوفي ولد سنة خمس ماءة وروي عن الحداد ومحمود الصيرفي وطاءفة توفي في ربيع الاخر تفرد بعدة اجزاء وعلاء الدين خوارزم شاه تكش بن خوارزم شاه ارسلان ابن المز بن محمد ,False,0748Dhahabi.CibarFiKhabar
77309550067,3,Shia002066-ara1.ms06,سعيد خليل بن ابي الرجاء الراراني هو ابو سعيد خليل بن ابي الرجاء بدر بن ثابت الاصبهاني الصوفي الراراني والراراني نسبة الي راران قرية باصبهان وفي معجم البلدان رازان ولد سنة خمسماءة وروي عن الحداد ومحمود الصيرفي وطاءفة توفي في ربيع الاخر سنة ست وتسعين وخمسماءة وتفرد بعدة اجزاء ,False,0360Tabarani.Awail
77309582942,3,Shamela0012406-ara1.mARkdown.ms4005,صفر خرج الوزير ابو القاسم علي بن جهير من داره بباب العامة الي الديوان علي عادته فلما استقر في الديوان وصل اليه ابو الفرج بن رءيس الرءساء وبهج وشافهاه بعزله فانصرف الي داره ماشيا ومشيا معه وكان سيف الدولة صدقه قد قرر امره لما رد الي الوزارة انه متي تغير الراي فيه عزل مصونا فقصد دار سيف الدولة بعد عزله وهو يقول في الطريق امنك الله يا سيف الدولة يوم الفزع الاكبر كما امنتني فاقام بدار سيف الدولة الي ان نفذ اليه قوما من الحلة فخرج معهم هو وولده واصحابه وكانت مدة وزارته ثلاث سنين وخمسة اشهر واياما وكان قد استفسد في وزارته اهذه قلوب جماعة عليه منهم قاضي القضاة ابو الحسن الدامغاني وصاحب المخزن ابو القاسم ابن الفقيه وامر الخليفة بنقض داره التي بباب العامة وكان في ذلك عبرة من جهة ان ابا نصر بن جهير بناها بانقاض دور الجانب الغربي وباب محول علي يدي صاحب الشرطة ابي الغناءم بن اسماعيل وكان هذا الشرطي ياخذ اكثر ذلك لنفسه ويحتج بعمارة هذه الدار ولا يقدر الضعفاء علي منعه فكانت عاقبة الظلم الخراب وذهاب الاموال فلما عزل استنيب قاضي القضاة ابو الحسن ,False,0597IbnJawzi.Muntazam
77309582942,3,JK000911-ara1.mARkdown.ms3656,صفر عزل الوزير ابو القاسم علي بن جهير وزير الخليفة فقصد دار سيف الدولة صدقة ببغداد ملتجءا اليها وكانت ملجا لكل ملهوف فارسل اليه صدقة من اخذه اليه الي الحلة وكانت وزارته ثلاث سنين وخمسة اشهر واياما وامر الخليفة بنقض داره التي بباب العامة وفيها عبرة فان اباه ابا نصر بن جهير بناها بانقاض املاك الناس واخذ بسببها اكثر ما دخل فيها فخربت عن قريب ولما عزل استنيب قاضي القضاة ابو الحسن بن الدمغاني ثم تقررت الوزارة في المحرم من سنة احدي وخمسماءة لابي المعالي هبة الله بن محمد بن المطلب وخلع عليه فيه وفيها في شوال توفي الامير ابو ,False,0630IbnAthirCizzDin.Kamil
77309582942,3,Shamela0010283-ara1.mARkdown.ms5287,جهير فقصد دار سيف الدولة صدقة ببغداد ملتجءا اليها فارسل من اخذه وحمله اليه فامر الخليفة بنقض داره وكان في ذلك عبرة لمن يعتبر فان اباه ابا نصر كان قد بناها بانقاض دور الناس فخربت عن قريب ولما عزل استنيب في الوزارة قاضي القضاة ابو الحسن الدامغاني ثم تقررت الوزارة في المحرم سنة احدي وخمسماءة لابي المعالي هبة الله بن محمد عبد المطلب وخلع عليه وفي سنة احدي وخمسماءة في شهر رجب قتل الامير سيف ,False,0733Nuwayri.NihayatArab
77309604949,3,Shamela0004445-ara1.completed.ms6332,قاضي القضاة تقي الدين ابو القاسم عبد الرحمن بن قاضي القضاة تاج الدين ابي محمد عبد الوهاب ابن بنت القاضي الاعز ابي القاسم خلف بن بدر العلاءي الشافعي توفي في جمادي الاولي ودفن بالقرافة بتربتهم رحمه الله تعالي ثم دخلت سنة ست وتسعين وستماءة ,False,0774IbnKathir.Bidaya
77309604949,3,JK001330-ara1.mARkdown.ms1690,قاضي القضاة بالديار المصرية ورءيسها تقي الدين ابو القاسم عبد الرحمن ابن قاضي القضاة تاج الدين ابي محمد عبد الوهاب ابن القاضي الاعز ابي القاسم خلف بن محمود بن بدر العلامي الشافعي المصري المعروف بابن بنت الاعز مات يوم الخميس سادس عشر جمادي الاولي ودفن عند والده بالقرافة في تربتهم ,False,0874IbnTaghribirdi.NujumZahira
77309604949,3,Shamela0006624-ara1.ms714,قاضي القضاة تقي الدين عبد الرحمن بن قاضي القضاة تاج الدين عبد الوهاب بن بنت الاعز بمصر كهلا وشيخ الحنفية الصاحب العلامة محيي الدين محمد بن يعقوب بن النحاس الاسدي الحلبي بالمزة وله احدي وثمانون سنة وشيخ الحنابلة العلامة زين الدين المنجا بن عثمان بن المنجا التنوخي المعري وله اربع وستون سنة والزاهد الشيخ شرف الدين محمد بن عبد الملك بن عمر الارزوي التونيني ببيت لهيا كان مقصودا بالزيارة والتبرك والله اعلم ثم دخلت سنة ست وتسعين وستماءة ,False,0749ZaynDinIbnWardi.Tarikh
77309632303,3,JK009266-ara1.ms8968,المعني لا يستثون عزمهم من الحرمات وقيل لا يقولون ان شاء الله قال الزمخشري وسمي استثناء وهو شرط لان معني لاخرجن ان شاء الله ولا اخرج الا ان يشاء الله واحد قوله ولا يستثنون اي هلاك او بلاء طاءف والطاءف غلب في الشر قال الفراء هو الامر الذي ياتي ليلا ورد عليه بقوله اذا مسهم طاءف من لشيطان الاعراف وذلك لا يختص بليل ولا نهار وقرا ,False,0800IbnCadilHanbali.LubabFiCulumKitab
77309632303,3,Shamela0023591-ara1.completed.ms6618,لا يقولون ان شاء الله بل عزموا علي ذلك عزم من يملك امره وقال الزمخشري متبعا قول مجاهد ولا يقولون ان شاء الله فان قلت لم سمي استثناء وانما هو شرط قلت لانه يءدي مءدي الاستثناء من حيث ان معني قولك لاخرجن ان شاء الله ولا اخرج الا ان يشاء الله واحد انتهي فطاف عليها طاءف قرا النخعي طيف قال الفراء والطاءف الامر الذي ياتي بالليل ورد عليه بقوله اذا مسهم طاءف من الشيطان ,False,0745AbuHayyanGharnati.TafsirBahrMuhit
77309632303,3,Shamela0037458-ara1.ms4535,القسم ولا يستثنون يعني ولا يقولون ان شاء الله وسمي استثناء وهو الشرط لان معني لاخرجن ان شاء الله ولا اخرج الا ان يشاء الله واحد قاله الزمخشري وهذه الجملة مستانفة لبيان ما وقع منهم او حال وقيل المعني ولا يستثنون للمساكين من جملة ذلك القدر الذي كان يدفعه ابوهم اليهم قاله عكرمة وقيل المعني لا يثنون عزمهم عن الحرمان فطاف عليها طاءف من ربك وهم ناءمون اي فنزل علي تلك الجنة طاءف من جهة الله سبحانه اي هلاك او بلاء في حال نومهم والطاءف غلب في الشر قال الفراء هو الامر الذي ياتي ليلا ورد عليه بقوله تعالي اذا مسهم طاءف من الشيطان وذلك لا يختص بليل ولا نهار وقرء ,False,1307Qannawji.FathBayan
