cluster,size,id,text,from_input,book
137439098105,4,Zaydiyya0000276-ara1.ms086,معز الدولة بغداد وكان شيعيا فاختفي المستكفي ثم انه قبض عليه وكحله وخلعه ونهب دار الخلافة وقبض علي الفرس ماءة التي كانت تامر وتنهي وكان خلافة المستكفي سنة واربعة اشهر ثم احضر معز الدولة ابا القاسم الفضل بن المقتدر ولقبه المطيع لله ورسم له كل يوم ماءة دينار بعقبه اشتد الغلاء ببغداد حتي اكلوا الميتات وبيع العقار بالرغيفين واخذ المطيع كر دقيق بعشرة الاف درهم وفي ايامه كان بمصر زلازل عظيمة عاودت الناس اشهرا وقتلت ,False,1337AhmadJindari.JamicWajiz
137439098105,4,Shamela0006669-ara1.completed.ms081,فكانت خلافة المستكفي سنة واربعة اشهر ويومين وتوفي بعد ذلك في سنة ثمان وثلاثين وعمره ستا واربعون سنة ثم احضر معز الدولة ابا القاسم الفضل بن المقتدر جعفر وبايعوه بالخلافة ولقبوه المطيع بالله المطيع لله ابو القاسم الفضل بن المقتدر جعفر بن المعتضد احمد بن ولي العهد الموفق طلحة بن المتوكل جعفر الهاشمي العباسي البغدادي امير المءمنين بويع بالخلافة في سنة اربع وثلاثين وثلثماءة بعد خلع المستكفي وسمله وامه ام ولد تسمي شغلة ومولده في اول سنة احدي وثلثماءة وتم امره وطالت ايامه وفي ايامه كانت بمصر زلازل عظيمة عاودت الناس اشهرا ,False,0874IbnTaghribirdi.MawridLatafa
137439100613,4,Shamela0000041-ara1.completed.ms1490,صلي الله عليه وسلم واعطاءه القران وهذا خطاب مع من يقر بتفضيل الانبياء عليهم السلام من اهل الكتاب وغيرهم قوله عز وجل قل ادعوا الذين زعمتم من دونه وذلك ان المشركين اصابهم قحط شديد حتي اكلوا الكلاب والجيف فاستغاثوا بالنبي صلي الله عليه وسلم ليدعو لهم قال الله تعالي قل للمشركين ادعوا الذين زعمتم من دونه انها الهة فلا يملكون كشف الضر القحط والجوع عنكم ولا تحويلا الي غيركم او تحويل الحال من العسر الي اليسر اولءك الذين يدعون يبتغون الي ربهم الوسيلة يعني الذين ,False,0510IbnMascudBaghawi.Tafsir
137439100613,4,Shia002702Vols-ara1.ms05909,قحط شديد اكلوا فيه الكلاب والجيف فاستغاثوا بالنبي صلي الله عليه وسلم ليدعو لهم فنزلت وانت تعلم ان هذا لا يوجب التخصيص واستدل بهذه الرواية علي ان نفي الاستطاعة مطلقا عن الهتهم كان اذ ذاك مسلما عندهم والا لما تركوها واستغاثوا بالنبي صلي الله عليه وسلم ليدعو لهم وفيه نظر فانظر وتدبر اول اءك الذين يدعون يبتغون الي ربهم الوسيلة ايهم اقرب ويرجون رحمته ويخ افون عذابه ان عذاب ربك كان محذورا اولءك الذين يدعون اي اولءك الالهة الذين يدعونهم ويسمونهم الهة او يدعونهم وينادونهم لكشف الضر عنهم يبتغون يطلبون باجتهاد لانفسهم الي ربهم ومالك امرهم الوسيلة القربة ,False,1270ShihabDinAlusi.RuhMacani
137439100613,4,Sham19Y0014404-ara1.ms0815,ان المشركين اصابهم قحط شديد حتي اكلوا الكلاب والجيف فاستغاثوا بالنبي صلي الله عليه وسلم ليدعو لهم فنزلت قرا عاصم وحمزة ويعقوب قل ادعوا بكسر اللام في الوصل والباقون بالضم فلا يملكون كشف الضر القحط والجوع عنكم ولا تحويلا لكم من العسر الي اليسر اولءك الذين يدعون يبتغون الي ربهم الوسيلة ايهم اقرب ويرجون رحمته ويخافون عذابه ان عذاب ربك كان محذورا اولءك اي الانبياء المذكورون في اول الاية في قوله ولقد فضلنا بعض النبيين علي بعض الذين يدعون يتضرعون يبتغون يطلبون الي ربهم الوسيلة القربة ,False,0928MujirDinCulaymi.FathRahman
137439100613,4,Tafsir06049-ara1.ms4059,ان المشركين اصابهم قحط اكلوا به الخيف فاستغاثوا بالنبي صلي الله عليه وسلم ليدعوا لهم فقال الله عز وجل قل ادعوا الذين زعمتم من دونه فلا يملكون لا يستطيعون كشف ازالة الضر الجوع والقحط والمرض والعذاب عنكم ولا تحويلا له منكم الي غيركم او ولا تحويلا للحال من العسر الي اليسر اولءك الذين يدعون يبتغون الي ربهم الوسيلة الذين ,False,1332QutbAtfayyish.HamayanZad
137439100615,4,Shamela0000041-ara1.completed.ms1490,الي ربهم الوسيلة اي القربة وقيل الوسيلة الدرجة العليا اي يتضرعون الي الله في طلب الدرجة العليا وقيل الوسيلة كل ما يتقرب به الي الله تعالي وقوله ايهم اقرب معناه ينظرون ايهم اقرب الي الله فيتوسلون به وقال الزجاج ايهم اقرب يبتغي الوسيلة الي الله تعالي ويتقرب اليه بالعمل الصالح ويرجون رحمته جنته ويخافون عذابه ان عذاب ربك كان محذورا اي يطلب منه الحذر وقال عبد الله بن مسعود نزلت الاية في نفر من العرب كانوا يعبدون نفرا من الجن فاسلم الجنيون ولم يعلم ,False,0510IbnMascudBaghawi.Tafsir
137439100615,4,ShamIbadiyya0000194-ara1.ms0622,قوله اولءك الذين يدعون يبتغون الي ربهم الوسيلة اي القربة ايهم اقرب ويرجون رحمته اي الجنة ويخافون عذابه اي النار ان عذاب ربك كان محذورا اي يحذره المءمنون ذكروا عن عبد الله بن مسعود انه قال نزلت في نفر من العرب كانوا يعبدون نفرا من لجن فاسلم الجنيون ولم يعلم بذلك النفر من العرب قال الله اولءك الذين يدعون يعني الجنيين الذين يعبدهم هءلاء يبتغون الي ربهم الوسيلة ,False,0280HudHawari.Tafsir
137439100615,4,ShamAY0034352-ara1.ms184,قوله اولءك الذين يدعون يبتغون الي ربهم الوسيلة هو عزير والمسيح والشمس والقمر وكذلك روي عن شعبة عن السدي عن ابي صالح عن ابن عباس قال عيسي وامه والعزير في هذه اولءك الذين يدعون يبتغون الي ربهم الوسيلة وروي قتادة عن عبد الله بن معبد الزماني عن ابن مسعود قال كان قباءل من العرب يعبدون صنفا من الملاءكة يقال لهم الجن ويقولون هم بنات الله فانزل الله تبارك وتعالي اولءك الذين يدعون معشر العرب يبتغون الي ربهم الوسيلة وفي رواية عن الزماني عن عبد الله بن عتبة بن مسعود قال نزلت في نفر من العرب كانوا يعبدون نفرا من الجن فاسلم الجنيون والانس الذين كانوا يعبدونهم لا يشعرون باسلامهم فنزلت اولءك الذين يدعون يبتغون الي ربهم الوسيلة ,False,0728IbnTaymiyya.TalkhisIstighatha
137439100615,4,Sham19Y0018328-ara1.ms155,قوله اولءك الذين يدعون يبتغون الي ربهم الوسيلة هو عزير المسيح والشمس والقمر وكذلك روي شعبة عن السدي عن ابي صالح عن ابن عباس قال عيسي وامه والعزير في هذه الاية اولءك الذين يدعون يبتغون الي ربهم الوسيلة وروي قتادة عن عبد الله بن معبد الزماني عن ابن مسعود قال كان قباءل من العرب يعبدون صنفا من الملاءكة يقال لهم الجن ويقولون هم بنات الله فانزل الله تبارك وتعالي اولءك الذين يدعون يبتغون الي ربهم الوسيلة وفي رواية عن الزماني عن عبد الله بن عتبة بن مسعود عن عبد الله قال نزلت في نفر من العرب كانوا يعبدون نفرا من الجن فاسلم الجنيون والانس الذين كانوا يعبدونهم لا يشعرون باسلامهم فنزلت اولءك الذين يدعون يبتغون الي ربهم الوسيلة ,False,0728IbnTaymiyya.Istighatha
