cluster,size,id,text,from_input,book
249108307809,4,JK000916-ara1.mARkdown.ms00209,عن عبد الرحمن بن يزيد بن جابر قال قلت لابي سلام الحبشي ما نقلك من حمص الي دمشق قال ما سالني عنها عربي قبلك بلغني ان البركة فيها مضعفة اخبرنا ابو محمد بن الاكفاني نا عبد العزيز بن احمد الكتاني انا ابو محمد بن ابي نصر انا ابو الميمون انا ابو زرعة نا ابو مسهر نا سعيد بن عبد العزيز عن ابن جابر قال قلت لابي سلام ما حملك علي النقلة من حمص الي دمشق فقال بلغني ان البركة تضعف بها ضعفين قرات بخط ابي الحسين البجلي انا احمد بن عمير بن يوسف نا ابو عامر موسي بن عامر نا الوليد بن مسلم نا عبد الرحمن بن يزيد بن جابر عن مكحول انه سال رجلا اين يسكن قال الغوطة قال له مكحول ما يمنعك ان تسكن دمشق فان البركة فيها مضعفة قال وانا محمد بن جعفر بن محمد بن احمد بن يحيي بن حمزة نا جدي احمد بن محمد نا ابي عن ابيه يحيي بن حمزة نا عمر بن محمد بن زيد بن عبد الله بن عمر بن الخطاب حدثني يحيي بن يحيي قال قال لي عبيد بن يعلي وهو رجل من اهل بيت المقدس كان بعسقلان وكان عالما ارحل من فلسطين والحق بدمشق فان بركات الشام كلها مسوقات الي دمشق ,False,0571IbnCasakir.TarikhDimashq
249108307809,4,Shamela0095735-ara1.ms0713,عن عبد الرحمن بن يزيد بن جابر قال قلت لابي سلام الاسود ما تملك من حمص الي دمشق قال بلغني ان البركة تضاعف بها ضعفين وباسناده عن مكحول انه سال رجلا اين تسكن قال الغوطة فقال له مكحول ما يمنعك ان تسكن دمشق فان البركة بها مضاعفة وباسناده عن عبيد بن يعلي رجل من اهل بيت المقدس كان بعسقلان وكان عالما انه قال لرجل ارحل من فلسطين والحق بدمشق فان بركات الشام كلها مسوقات الي دمشق ,False,0795IbnRajabHanbali.MajmucRasail
257698074818,4,Tafsir03037-ara1.ms1411,وما صرفنا عن ارسال الايات التي اقترحتها قريش بقولهم اجعل لنا الصفا ذهبا الا تكذيب الاولين بها فهلكوا وهم امثالهم في الطبع كعاد وثمود وانها لو ارسلت لكذبوها فيهلكوا امثالهم كما مضت به سنتنا وقد قضينا في ازلنا الا نستاصلهم لان فيهم من يءمن او يلد من يءمن ثم ذكر بعض الامم المهلكة بتكذيب الايات ,False,1124IbnMuhammadIbnCajibaFasiSufi.BahrMadid
257698074818,4,Shamela0023631-ara1.ms3059,وما منعنا ان نرسل بالايات اي التي يقترحها قريش الا ان كذب بها الاولون اي الا تكذيب الاولين الذين هم امثالهم كعاد وثمود وانها لو ارسلت لكذبوا بها تكذيب اولءك فاستوجبوا الاستءصال علي ما مضت به السنة الالهية وقد قضينا ان لا نستاصلهم لان منهم من يءمن او يلد من يءمن ثم ذكر بعض الامم المهلكة بتكذيب الايات المقترحة فقال واتينا ثمود الناقة ,False,1332IbnMuhammadJamalDinQasimi.MahasinTawil
257698074818,4,Shamela0010273-ara1.ms1597,وثمود وانها لو ارسلت لكذبوها فيهلكوا امثالهم كما مضت به سنتنا وقد قضينا في ازلنا الا نستاصلهم لان فيهم من يءمن او يلد من يءمن ثم ذكر بعض الامم المهلكة بتكذيب الايات المقترحة ,False,1224IbnCajiba.BahrMadid
257698074818,4,ShamAY0034059-ara1.ms3358,وثمود وانها لو ارسلت لكذبوا تكذيب اولءك واستوجبوا الاستءصال علي ما مضت به سنتنا وقد قضينا ان لا نستاصلهم لان فيهم من يءمن او يلد من يءمن ثم ذكر بعض الامم المهلكة بتكذيب الايات المقترحة فقال وءاتينا ثمود الناقة ,False,1127IsmacilHaqqiBurusawi.RuhBayan
257698078907,4,Shamela0023635-ara1.ms6538,الصفات في نهاية الحسن لان الصفة الاولي دلت علي حصول الخوف الشديد الموجب للاحتراز عما لا ينبغي والصفة الثانية دلت علي ترك الرياء في الطاعات والصفة الثالثة دلت علي ان المستجمع لتلك الصفات الثلاثة ياتي بالطاعات مع الوجل والخوف من التقصير وذلك هو نهاية مقامات الصديقين رزقنا الله سبحانه الوصول اليها ,False,0606FakhrDinRazi.MafatihGhayb
257698078907,4,Tafsir07057-ara1.ms3690,الرازي في نهاية الحسن لان الصفة الاولي دلت علي حصول الخوف الشديد الموجب للاحتراز عما لا ينبغي والثانية دلت علي قوة ايمانهم بايات ربهم والثالثة دلت علي شدة اخلاصهم والرابعة دلت علي ان المستجمع لتلك الصفات ياتي بالطاعات مع الوجل والخوف من التقصير وذلك هو نهاية مقامات الصديقين رزقنا الله سبحانه الوصول اليها ,False,1431MuhammadSayyidTantawi.TafsirWasit
257698078907,4,Shamela0023591-ara1.completed.ms5091,الاولي دلت علي حصول الخوف الشديد الموجب للاحتراز والثانية علي تحصيل الايمان بالله والثالثة علي ترك الرياء في الطاعة والرابعة علي ان المستجمع لهذه الصفات الثلاثة ياتي بالطاعات مع ,False,0745AbuHayyanGharnati.TafsirBahrMuhit
257698078907,4,Tafsir09083-ara1.ms0950,الاولي دلت علي حصول الخوف الشديد الموجب للاحتراز عما لا ينبغي والثانية دلت علي التصديق بوحدانية الله والثالثة دلت علي ترك الرياء في الطاعات والرابعة دلت علي ان المستجمع لتلك الصفات الثلاثة ياتي بالطاعات مع الوجل والخوف من التقصير وذلك هو نهاية مقامات الصديقين رزقنا الله الوصول اليها ,False,1450MuhammadCaliSabuni.SafwatTafasir
