cluster,size,id,text,from_input,book
120259097281,5,Shia002616Vols-ara1.ms6201,نادر لا يفسخ ابن العربي والصحيح فسخ الجميع لان البيع انما منع منه للاشتغال به فكل امر يشغل عن الجمعة من العقود كلها فهو حرام شرعا مفسوخ ردعا المهدوي ,False,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran
120259097281,5,Tafsir09085-ara1.ms752,بالبيع قالوا وكذلك الشركة والهبة والصدقة نادر لا يفسخ قال ابن العربي والصحيح فسخ الجميع لان البيع انما منع منه للاشتغال به فكل امر يشغل عن الجمعة من العقود كلها فهو حرام شرعا مفسوخ ردعا ,False,1450MuhammadCaliSabuni.TafsirAyatAhkam
120259097281,5,ShamAY0034227-ara1.ms1264,والصدقة والصحيح فسخ الجميع لان البيع انما منع منه للاشتغال به فكل امر يشغل عن الجمعة من العقود كلها فهو حرام شرعا مفسوخ ردعا انتهي ,False,0954HattabRucayniMaghribi.MawahibJalil
120259097281,5,JK000917-ara1.completed.ms1480,بالبيع وقالوا ان الشركة والهبة والصدقة نادر لا يفسخ والصحيح فسخ الجميع لان البيع انما منع للاشتغال به فكل امر يشغل عن الجمعة من العقود كلها فهو حرام شرعا مفسوخ ردعا ,False,0543IbnCarabiIshbili.AhkamQuran
120259104014,5,Tafsir03092-ara1.ms1689,ولقد اخذناهم بالعذاب الاية قال ابن جريج هو الجوع والجدب ثم قال حتي اذا فتحنا عليهم بابا ذا عذاب شديد قال ابن عباس هو يوم بدر وقد مضي وقاله ابن جريج وقال مجاهد هو الجوع ايضا مثل الاول وقال عكرمة هو باب اخر من ابواب جهنم عليه من الخزنة اربع ماءة الف سود وجوههم كالحة انيابهم قد قلعت الرحمة من قلوبهم ,False,0437IbnHammushQayruwani.Hidaya
120259104014,5,Shamela0022593-ara1.completed.ms1729,ولقد اخذناهم بالعذاب الاية قال ابن جريج هو الجوع والجدب ثم قال حتي اذا فتحنا عليهم بابا ذا عذاب شديد قال ابن عباس هو يوم بدر وقد مضي وقاله ابن جريج وقال مجاهد هو الجوع ايضا مثل الاول وقال عكرمة هو باب اخر من ابواب جهنم عليه من الخزنة اربع ماءة الف سود وجوههم كالحة انيابهم قد قلعت الرحمة من قلوبهم ,False,0437MakkiIbnHammushQaysi.Hidaya
120259104014,5,Shamela0023587-ara1.ms0668,ولقد اخذناهم بالعذاب قال الضحاك اي بالجوع سورة المءمنون اية حتي اذا فتحنا عليهم بابا ذا عذاب شديد اذا هم فيه مبلسون حتي اذا فتحنا عليهم بابا ذا عذاب شديد قال عكرمة هو باب من ابواب جهنم عليه من الخزنة اربعماءة الف سود وجوههم كالحدا انيابهم قد قلعت الرحمة من قلوبهم اذا بلغوه فتحه الله عليهم قل لله وقل الله ,False,0338AbuJacfarNahhas.IcrabQuran
120259104014,5,Shia002616Vols-ara1.ms4321,قال عكرمة هو باب من ابواب جهنم عليه من الخزنة اربعماءة الف سود وجوههم كالحة انيابهم وقد فلعت الرحمة من قلوبهم اذا بلغوه فتحه الله عز وجل عليهم وقال ,False,0671AbuCabdAllahQurtubi.JamicLiAhkamQuran
120259104014,5,ShamAY0034059-ara1.ms4064,فيه مبلسون جزء رقم الصفحة قال عكرمة هو باب من ابواب جهنم عليه من الخزنة اربعماءة الف سود وجوههم كالحة انبابهم قد قلعت الرحمة من قلوبهم اذا بلغوه فتحه الله عليهم نسال الله ,False,1127IsmacilHaqqiBurusawi.RuhBayan
120259204864,5,SHAM19Y23644-ara1.ms7749,وقال العماد الكاتب وفي سنة سبع وتسعين وخمس مءة اشتد الغلاء وامتد البلاء وتحققت المجاعة وتفرقت الجماعة وهلك القوي فكيف الضعيف ونحف السمين فكيف العجيف وخرج الناس حذر الموت من الديار وتفرق فريق مصر في الامصار ولقد رايت الارامل علي الرمال والجمال باركة تحت الاحمال ومراكب الفرنج واقفة بساحل البحر علي اللقم تسترق الجياع باللقم ,True,0654SibtIbnJawzi.MiratZaman
120259204864,5,JK001330-ara1.mARkdown.ms1282,وقال العماد الكاتب الاصبهاني وفي سنة سبع وتسعين وخمسماءة اشتد الغلاء وامتد البلاء وتحققت المجاعة وتفرقت الجماعة وهلك القوي فكيف الضعيف ونحف السمين فكيف العجيف وخرج الناس حذر الموت من الديار وتفرق فريق مصر في الامصار ولقد رايت الارامل علي الرمال والجمال باركة تحت الاحمال ومراكب الفرنج واقفة بساحل البحر علي اللقم تسترق الجياع باللقم ,True,0874IbnTaghribirdi.NujumZahira
120259204864,5,Shamela0037345-ara1.completed.ms036,وقال العماد الاصفهاني في سنة كذا اشتد الغلاء وامتد البلاء وحدثت المجاعة وتفرقت الجماعة وهلك القوي فكيف بالضعيف وتساوي المبتذل والعفيف وخرج الناس حذر الموت من الديار المصرية وتفرقوا في الاقطار الحجازية والشامية ولقد رايت الارامل علي الرمال والجمال باركة تحت الاحمال ,True,1070MuhammadKibrit.RihlatShita
120259204864,5,Shamela0003283-ara1.completed.ms612,اشتد الغلاء وامتد الوباء وحدثت المجاعة وتفرقت الجماعة وهناك القوي فكيف الضعيف ونحف السمين فكيف العجيف وخرج الناس حذر الموت من الديار وتفرقت فرق مصر في الامصار ولقد رايت الارامل علي الرمال والجمال باركة تحت الاحمال ومراكب الفرنج واقفة بساحل البحر علي اللقم تسترق الجياع باللقم قال ,True,0911Suyuti.HusnMuhadara
